"acuerdo",1,0.00559858743367967,0.0207876632445912,0.00392945640070612,0.0305401959681373,0.0533457220467732,0.0102789566600783,0.0083435087261801,0.00703629354631378,0.00466767517723981,0.0063072309836762,0.0151102343309254,0.0176153379628694,0.00363116489402644,0.00459896047407929,0.028319289522667,0.0290012984037806,0.00368824290791859,0.0080086049186274,0.00570723661266156,0.00617442920019349,0.0318552097718691,0.00608483345179611,0.0264389965340404,0.00421696302646366,0.00956818224736444,0.00415964909221816,0.00834810025488632,0.00443750546976298,0.00617842605934982,0.00992780030546448,0.00621248233217519,0.00348736847193109,0.0138083838926944,0.00389895361364781,0.00435452687347429,0.00386842901195132,0.00300346964162556,0.00383285327313658,0.0110933119822716,0.00690066015210548,0.0146681219740053,0.00456027675804062,0.0324509854408915,0.00869187605791327,0.0102579345956349,0.00243514760154743,0.011865187835879,0.025932485110099,0.00580602878022745,0.007918262632199,0.00365743082445732,0.0125867723116582,0.0252264902478401,0.017983964351528,0.0146588828713552,0.00925250078230835,0.00485843776230392,0.015093239116974,0.0188619430250951,0.00604123423078961,0.00472120506153384,0.0212663926655862,0.00619974187873957,0.0205095616565041,0.00305119621342809,0.00991432718829582,0.0130131424016226,0.0252981765166019,0.00566650918824269,0.011852393948063,0.00511971693430193,0.0167693043423603,0.0153761465617717,0.00992961666762549,0.00437199375762181,0.00665573624632468,0.00357162837689452,0.0117735760905624,0.0104882898918204,0.00341643514019748,0.00560845108267747
"alma",0.00559858743367967,1,0.0235165576891196,0.0112017870296567,0.039619623399342,0.0038144937763893,0.0184297980771093,0.0158011246560029,0.00266325516283211,0.00865603146492891,0.00320806624736293,0.00765841329200283,0.00456674500013562,0.00242941593939047,0.0046675004109623,0.00447243069927069,0.00489141324741687,0.00287031079787551,0.00400044963506251,0.00863163324534845,0.00365451406237032,0.00555870251007733,0.00692467818533718,0.00290204802238096,0.00937835813770434,0.00250399974101427,0.0172393286992064,0.00684134907449884,0.0287429539269052,0.00646012434658459,0.0138450394873426,0.00482800991418189,0.0052680399872684,0.00390915145473976,0.0314056980404395,0.00601939457873213,0.0116252511978259,0.00347536213183272,0.0109286868154746,0.0113612919134892,0.0155279079171356,0.0298685436209426,0.00971427752353206,0.00967059170398146,0.00514111029686808,0.0126031841256258,0.0121156268063758,0.00548662568802156,0.009368259553606,0.00341009186617423,0.00752824155686556,0.0119594143314124,0.0118078067462574,0.0042258271031635,0.00490501086852456,0.00371247389929598,0.00331158093660739,0.00270835202187516,0.00331953939107802,0.00596348022889867,0.00819066922660344,0.00284659504670142,0.00577348608184094,0.00352285389166728,0.0138595456422707,0.0109112590765171,0.00619877260135514,0.0267245493747839,0.0041225479436381,0.00501329250711998,0.0244144799911225,0.0221037818250912,0.00640294129271889,0.0176888702648235,0.0191252280952736,0.021895629417293,0.010707237654006,0.00261102335307609,0.0184954740275274,0.0042157280146057,0.00301425266071011,0.0349141126567503
"amistad",0.0207876632445912,0.0235165576891196,1,0.00393521995646025,0.0342532929718446,0.0106832063386233,0.0313709402328928,0.00270272735499127,0.00252039230980894,0.0140667477120009,0.00435376685818018,0.0144122157746339,0.00427238650826274,0.00216983649415913,0.00271233488634034,0.00644066040606389,0.00760477090776592,0.00211611251749774,0.00724876396077243,0.00803161720175147,0.00351414842940904,0.0222156753032199,0.00309730160603633,0.00273852117377603,0.00331514847256593,0.00253452559433244,0.00766526822324732,0.00923036946748559,0.0180093334327802,0.00434475689493035,0.0215000269185334,0.00323835209597761,0.00620785474389699,0.00816636753912183,0.0119698461883762,0.00467561639566435,0.00402812655605636,0.00210230032282723,0.00573694219230041,0.00597371669572501,0.0179128214669528,0.026863450325368,0.0332085868873108,0.0209455725301182,0.00268558773403749,0.00620876858824973,0.00182436351175541,0.00335035516437657,0.0355919802830378,0.00840833793709059,0.00440323005867335,0.0222857988570103,0.020487621903307,0.00505085925796988,0.00823656044798884,0.00391524624834521,0.00384937240994578,0.00248835896801448,0.00369216591101432,0.00828581236144173,0.00903642454735039,0.00288524684464914,0.00469876054226735,0.00298711364942006,0.00766057300949602,0.00352101254799252,0.00998868169443736,0.0185137413019277,0.00851423561862094,0.00412001367839606,0.00890462883153157,0.00895295883651751,0.0132398505246262,0.0256865968347311,0.0498729311572328,0.00646065718289152,0.0117119471763887,0.00239248268802974,0.0188729323970756,0.00443050291285919,0.0025950524169893,0.0235089811311741
"ansiedad",0.00392945640070612,0.0112017870296567,0.00393521995646025,1,0.00691133738476137,0.00462798019263259,0.00415891121087892,0.0344137740248669,0.00372680740763966,0.00361220649089223,0.0109324855726949,0.0229855349629191,0.0289442180941029,0.00972653905965811,0.044212520197997,0.0147148803264551,0.00279504004370981,0.0162034625651406,0.0036792963832026,0.00396045764626806,0.0391492599525234,0.00625633434089558,0.0106548270078593,0.0106398721308511,0.0406122932337518,0.00914807770555457,0.0115109479220101,0.00584355233519549,0.0164451639896042,0.0047064941775224,0.0114830246168614,0.00286709638529197,0.0119154054180896,0.00697969331869711,0.00482507292139934,0.00575760985910384,0.00285557544319394,0.0202053021771684,0.0033062366814645,0.0038005921534031,0.00315896600671698,0.00482242201156398,0.0132557594628126,0.00293738913366379,0.00473083789200569,0.00585968613137777,0.0273737649768588,0.00794092431248131,0.010941990336802,0.00307523444973644,0.00315898290402417,0.0123861577292931,0.00570733883362465,0.00332029589617828,0.0037837701024332,0.00343313637162826,0.00930710925872176,0.00307364170624183,0.00644033661934423,0.00706115791690656,0.00772394533456267,0.00391541786429894,0.00618231025116542,0.0388409958213246,0.00511073170272327,0.00905611955751361,0.0216103169223808,0.00818313673329722,0.00939647225677991,0.0064760326352205,0.00394257260346583,0.0112672687509631,0.00574281198179419,0.0129184619146255,0.00479017973164808,0.02457208487055,0.0243831175933002,0.00804075348796705,0.00369882287662373,0.00320985283165101,0.0169821671473314,0.0157522533403348
"armonía",0.0305401959681373,0.039619623399342,0.0342532929718446,0.00691133738476137,0.999999999999999,0.025146117769749,0.0154185693768391,0.00424408242412602,0.00414023052761045,0.0135509127966348,0.0049395682022971,0.0164872312662247,0.00418174628868012,0.00260529563857675,0.00495446382449025,0.00696989552881597,0.0204921456737943,0.00229833999972108,0.0058990168407755,0.00714516808884463,0.00340479216939455,0.0257708925359243,0.00431940071503737,0.00368009739995252,0.00352971798715123,0.00357695198928068,0.00537528161173279,0.0137205021561894,0.0231385528369473,0.00952280340761177,0.0114727923535132,0.00456831872786862,0.00320565537192938,0.00537813277536038,0.013378111656561,0.010527734069793,0.00751856948346097,0.00292085400565621,0.00715191453758117,0.00525130766743638,0.00972337950560263,0.0177670632469582,0.0168252982734053,0.0325602934325477,0.00481925718788729,0.0091733977784883,0.00212765797390578,0.00407647789087199,0.0265435345206886,0.00371730695119663,0.00545658814903257,0.00636779829126427,0.0088717482218981,0.0162243872655886,0.0128541586706733,0.00783489544700652,0.00343334678591344,0.00303483515164694,0.005064609287098,0.0105031106312289,0.00500295827805155,0.00291373660026007,0.00801149086012308,0.00411394389683233,0.0119752407516911,0.00691113057071,0.00665600649449499,0.0571808619566301,0.00700599968443755,0.00634180587554783,0.0172803307453577,0.0295374867658428,0.0304290933023347,0.0243621481814337,0.0280967826717694,0.00940196711413513,0.00954629127970233,0.0022878873356458,0.0108285258481006,0.0108731034364963,0.00268309148083443,0.0156121127902995
"arreglo",0.0533457220467732,0.0038144937763893,0.0106832063386233,0.00462798019263259,0.025146117769749,1,0.0119653499706114,0.0062778827492858,0.0147862849773734,0.00321144940016295,0.0130078426612477,0.0114522696499974,0.013094778445155,0.00343950942989244,0.0107611781671951,0.0228483029468568,0.0178551941531376,0.0068888909093498,0.00741284522987694,0.0109302780999886,0.0100593360165676,0.0283492844826826,0.00823439006915648,0.0260084755201815,0.00484579813294788,0.00759474539658539,0.00318613675530983,0.00728604009656173,0.00402486764306664,0.00556414905449806,0.00519039179941155,0.0109251790132078,0.00598817687169251,0.0156116265774436,0.00351564106269366,0.00457131927528574,0.00419140309053354,0.00478879749134453,0.00345850666066359,0.00520754331771355,0.00705702679014154,0.00924984870837263,0.00361423006100383,0.0140728906459715,0.00362558586589439,0.00848962197030747,0.00272317922408395,0.0079160253661092,0.0283842190218902,0.009882848477677,0.0133803534077028,0.00310459907689368,0.0104915101104251,0.0133564437973566,0.0185003818465098,0.0176294992580074,0.00773358666388383,0.00934476812191203,0.0324889406517452,0.0157409161492207,0.00654768900773969,0.00416073523197399,0.0109596588091158,0.00434572155539591,0.0183334703011682,0.00336158999895727,0.00722684288953574,0.0101924504723916,0.0178823117370135,0.00566914665901929,0.00706503163419995,0.00557079981750756,0.0136750317492818,0.0130337597891949,0.00446484519589167,0.00396252681210381,0.00552374887516081,0.00520663254536761,0.00901651857262627,0.0134607737505994,0.00347121507710558,0.00404710089032183
"atracción",0.0102789566600783,0.0184297980771093,0.0313709402328928,0.00415891121087892,0.0154185693768391,0.0119653499706114,1,0.00339642042665853,0.00411257368490186,0.0142721057662769,0.00573549205349985,0.0148406947589048,0.0045806413708243,0.00259913403740973,0.00327253547219429,0.00571741500426535,0.00497433786692845,0.00491736379839997,0.00452761894361029,0.0145748994561331,0.00348508038335209,0.00566122531920268,0.0153061158235021,0.00315645006117466,0.00311536293278884,0.00304121009850049,0.00855642563979884,0.00637115022609382,0.0376531859547319,0.00547885650876532,0.029501148681039,0.00372017869357507,0.00336337472934919,0.00595110361136109,0.0234929084663342,0.0335456978226003,0.00644694108131942,0.00235500432912436,0.0117347285347066,0.0075748296715941,0.00427047485978299,0.0132259573195794,0.0135798110263849,0.0132020198725863,0.00293889258362112,0.00533543308019247,0.00406064015318733,0.00709373073278892,0.0369409441921838,0.00684641184192301,0.00747433294876847,0.0175036126022795,0.00854796116647428,0.0159243590971895,0.00484313939671557,0.00497728968415474,0.00602643518717889,0.00359520468986091,0.00414188565668368,0.0124935513146142,0.00748536612135287,0.00312144993645115,0.0106360180266248,0.0102781354363079,0.00942282768765697,0.0111614821232949,0.0221612604859897,0.0106219218514541,0.00894485604337551,0.00534653047119599,0.0117154560709558,0.00700639251909874,0.0097460655940894,0.00976976674392222,0.0414232207552891,0.00391545563784371,0.0105438562178183,0.00262412118960113,0.00619569513382655,0.00562573968072608,0.00319249934393894,0.00846642840530617
"ausencia",0.0083435087261801,0.0158011246560029,0.00270272735499127,0.0344137740248669,0.00424408242412602,0.0062778827492858,0.00339642042665853,1,0.00368834597812775,0.00206593156448265,0.00394420871623889,0.0132409959347649,0.0222059574814345,0.009635232634426,0.0217686609177849,0.010271029626311,0.00289942089522652,0.0201668957286681,0.0050585266963683,0.00832253417928687,0.0225499569392159,0.00330698573419066,0.0661299570084004,0.021191125238002,0.031703822174977,0.00505897435475781,0.00815033150916773,0.00337579444007134,0.00345132157433241,0.00283590782069908,0.00284130790159012,0.00241658976227984,0.0109777625777975,0.00770762094192279,0.00776291525954551,0.00417903623066723,0.00344487346067006,0.0352945916121391,0.00273056763513972,0.00574396783637649,0.00254077597409126,0.00609341272370859,0.00289037791324771,0.00395742414836724,0.00735584954707253,0.0114634319045417,0.0185954778331262,0.00979706260818473,0.00725595921196117,0.00293947021313077,0.00612669633420165,0.00376018937974074,0.00550119314509773,0.00493986181934502,0.00344412252026071,0.00416464806783562,0.00488082866258635,0.00369856671748605,0.00376610828180941,0.00852087303481686,0.00785574010870696,0.0065927198281416,0.0100448743767594,0.0142697419527165,0.00377074406082764,0.00391991639230903,0.0114452695798705,0.00484145802889862,0.00851127079835388,0.00446114644628198,0.00437328653400037,0.00817256949963814,0.00646785255386558,0.00805618539835884,0.00236991478052285,0.0667078780927175,0.00552313305155917,0.0097561372801644,0.00600143482325379,0.00264382429552904,0.013632319177664,0.00632622987783162
"cálculo",0.00703629354631378,0.00266325516283211,0.00252039230980894,0.00372680740763966,0.00414023052761045,0.0147862849773734,0.00411257368490185,0.00368834597812775,1,0.002613759572846,0.00769235806509779,0.00677856239761476,0.00637143074859593,0.0030065738643424,0.00981273076263429,0.010966543135739,0.00434762233421712,0.00363427861342341,0.0131177566683893,0.0103032095785574,0.0167689309969886,0.00285268889146097,0.0176928753391075,0.00492924529672263,0.00839222767881779,0.0419774336653217,0.0150865138284615,0.0151782115190571,0.00867556584279221,0.0133548155359267,0.00331098421854264,0.0277779209205859,0.00265576983226103,0.00747186637726176,0.00256204078055856,0.0385117226903313,0.0102835214069799,0.00483699539404398,0.00277995651612836,0.00499785834283787,0.00285602628881684,0.00407259941181122,0.00249848827058453,0.00700267211214884,0.00370404665522845,0.00493361366976684,0.00238015124811821,0.0256056069705276,0.00750579700175409,0.0107786052506304,0.00965876615103398,0.0035219869093964,0.00818386066441711,0.0139819855640855,0.0106867100776973,0.0463186882494824,0.00622136756864379,0.0671731207630315,0.0503429725808422,0.00786306706961439,0.0029693015936109,0.0169595512210478,0.0192494640673158,0.00486069134858443,0.0177604054016707,0.0141946747759646,0.00985807349097116,0.00352308885848449,0.0307651145062032,0.00482400933281887,0.0106109349658063,0.00578871073350182,0.00566303131324858,0.00973975243577601,0.00210615029719498,0.00341700889274307,0.00300617482610585,0.00262917892088781,0.00853920478563961,0.00554221547293816,0.00267174817625193,0.00320188044746061
"comedia",0.00466767517723981,0.00865603146492891,0.0140667477120009,0.00361220649089223,0.0135509127966348,0.00321144940016295,0.0142721057662769,0.00206593156448265,0.002613759572846,0.999999999999999,0.00299679744817554,0.0123664745224962,0.00515826652629154,0.00217208646478292,0.00500020297468124,0.00529624855974306,0.00312643582097529,0.00233236593714292,0.0110680860485421,0.00598359603411575,0.00272272932251527,0.00373820827135805,0.00245698861686702,0.00196062498511899,0.002836327481109,0.00222962969089755,0.00409089369906436,0.00475305647328939,0.0125589646956748,0.00838253071579938,0.0260222398462598,0.00746077987107346,0.0169704360927187,0.0153153177899306,0.0307060141666854,0.00363599977906887,0.0129582584707053,0.00206761541937332,0.00558257046773827,0.0101022770078331,0.00676620654637588,0.0107482987790377,0.0705290308828997,0.00522968928383003,0.00225691680409016,0.00314987151322734,0.00187822372812451,0.00246423093353928,0.0109332751399988,0.00578992244855016,0.0139325196963974,0.0115949294738181,0.0185895271942475,0.00275991065647441,0.00483768670731094,0.00819867858720246,0.00548521424692557,0.00433570878194694,0.00592595547118807,0.00711632678838881,0.00425497473725978,0.00603379840581533,0.00496048218742418,0.00268471238482653,0.00633467351100413,0.00283276826398267,0.00903700232595337,0.0244722060710754,0.00654083148732009,0.00345310098838888,0.0101296752152531,0.00917237020000011,0.0036493210805276,0.0187634890664672,0.0490767404582397,0.00276047950341476,0.0153923313328487,0.00277738375618327,0.00418465981463124,0.00532991124863344,0.00262307904580232,0.00593153753087423
